Row ID,Variable Code,Variable,Consumption Category,Value,Variable Unit,Date,Reported Year,Prior Year
19000_2020_SAPCE1-19_annual,SAPCE1-19,Total personal consumption expenditures: Food services and accommodations,Food services and accommodations,6303.9,Millions of current dollars,12/31/2020,2020,2019
19000_2021_SAPCE1-19_annual,SAPCE1-19,Total personal consumption expenditures: Food services and accommodations,Food services and accommodations,7711.2,Millions of current dollars,12/31/2021,2021,2020
19000_2022_SAPCE1-19_annual,SAPCE1-19,Total personal consumption expenditures: Food services and accommodations,Food services and accommodations,8636.3,Millions of current dollars,12/31/2022,2022,2021
19000_1997_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,2963.5,Millions of current dollars,12/31/1997,1997,1996
19000_1998_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,3176.9,Millions of current dollars,12/31/1998,1998,1997
19000_1999_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,3406.1,Millions of current dollars,12/31/1999,1999,1998
19000_2000_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,3756.9,Millions of current dollars,12/31/2000,2000,1999
19000_2001_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,3672,Millions of current dollars,12/31/2001,2001,2000
19000_2002_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,3761.5,Millions of current dollars,12/31/2002,2002,2001
19000_2003_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,4024.6,Millions of current dollars,12/31/2003,2003,2002
19000_2004_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,4334.7,Millions of current dollars,12/31/2004,2004,2003
19000_2005_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,4699.2,Millions of current dollars,12/31/2005,2005,2004
19000_2006_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,4965.3,Millions of current dollars,12/31/2006,2006,2005
19000_2007_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,5293.2,Millions of current dollars,12/31/2007,2007,2006
19000_2008_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,5474.9,Millions of current dollars,12/31/2008,2008,2007
19000_2009_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,5132.1,Millions of current dollars,12/31/2009,2009,2008
19000_2010_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,5467.3,Millions of current dollars,12/31/2010,2010,2009
19000_2011_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,5831.9,Millions of current dollars,12/31/2011,2011,2010
19000_2012_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,6038.2,Millions of current dollars,12/31/2012,2012,2011
19000_2013_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,6314,Millions of current dollars,12/31/2013,2013,2012
19000_2014_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,6710.8,Millions of current dollars,12/31/2014,2014,2013
19000_2006_SAPCE1-1_annual,SAPCE1-1,Total personal consumption expenditures,All,83083.9,Millions of current dollars,12/31/2006,2006,2005
19000_1997_SAPCE1-2_annual,SAPCE1-2,Total personal consumption expenditures: Goods,Goods,21094.5,Millions of current dollars,12/31/1997,1997,1996
19000_2015_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,7116.9,Millions of current dollars,12/31/2015,2015,2014
19000_2016_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,7376.4,Millions of current dollars,12/31/2016,2016,2015
19000_2017_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,8071.2,Millions of current dollars,12/31/2017,2017,2016
19000_2018_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,8443.7,Millions of current dollars,12/31/2018,2018,2017
19000_2019_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,8642.7,Millions of current dollars,12/31/2019,2019,2018
19000_2020_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,8680.8,Millions of current dollars,12/31/2020,2020,2019
19000_2021_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,9142.5,Millions of current dollars,12/31/2021,2021,2020
19000_2022_SAPCE1-20_annual,SAPCE1-20,Total personal consumption expenditures: Financial services and insurance,Financial services and insurance,9384.8,Millions of current dollars,12/31/2022,2022,2021
19000_1997_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,4526.4,Millions of current dollars,12/31/1997,1997,1996
19000_1998_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,4777.3,Millions of current dollars,12/31/1998,1998,1997
19000_1999_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,5012.4,Millions of current dollars,12/31/1999,1999,1998
19000_2000_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,5228.8,Millions of current dollars,12/31/2000,2000,1999
19000_2001_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,5427.2,Millions of current dollars,12/31/2001,2001,2000
19000_2002_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,5606,Millions of current dollars,12/31/2002,2002,2001
19000_2003_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,5930.7,Millions of current dollars,12/31/2003,2003,2002
19000_2004_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,6226.8,Millions of current dollars,12/31/2004,2004,2003
19000_2005_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,6419,Millions of current dollars,12/31/2005,2005,2004
19000_2006_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,6668.3,Millions of current dollars,12/31/2006,2006,2005
19000_2007_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,7034.9,Millions of current dollars,12/31/2007,2007,2006
19000_2008_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,7275.4,Millions of current dollars,12/31/2008,2008,2007
19000_2009_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,7378.8,Millions of current dollars,12/31/2009,2009,2008
19000_2010_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,7636.4,Millions of current dollars,12/31/2010,2010,2009
19000_2004_SAPCE1-2_annual,SAPCE1-2,Total personal consumption expenditures: Goods,Goods,28479.2,Millions of current dollars,12/31/2004,2004,2003
19000_2011_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,7750.9,Millions of current dollars,12/31/2011,2011,2010
19000_2013_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,7781.1,Millions of current dollars,12/31/2013,2013,2012
19000_2014_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,8097.3,Millions of current dollars,12/31/2014,2014,2013
19000_2015_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,8334.7,Millions of current dollars,12/31/2015,2015,2014
19000_2016_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,8492.1,Millions of current dollars,12/31/2016,2016,2015
19000_2017_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,8774.8,Millions of current dollars,12/31/2017,2017,2016
19000_2018_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,9072.2,Millions of current dollars,12/31/2018,2018,2017
19000_2019_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,9382.4,Millions of current dollars,12/31/2019,2019,2018
19000_2020_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,8944.3,Millions of current dollars,12/31/2020,2020,2019
19000_2021_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,9562.1,Millions of current dollars,12/31/2021,2021,2020
19000_2022_SAPCE1-21_annual,SAPCE1-21,Total personal consumption expenditures: Other services,Other services,10530.8,Millions of current dollars,12/31/2022,2022,2021
19000_1997_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1693,Millions of current dollars,12/31/1997,1997,1996
19000_1998_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1967,Millions of current dollars,12/31/1998,1998,1997
19000_1999_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),2125,Millions of current dollars,12/31/1999,1999,1998
19000_2000_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),2272,Millions of current dollars,12/31/2000,2000,1999
19000_2001_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),2537,Millions of current dollars,12/31/2001,2001,2000
19000_2002_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),2591,Millions of current dollars,12/31/2002,2002,2001
19000_2003_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),2775,Millions of current dollars,12/31/2003,2003,2002
19000_2004_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),2665,Millions of current dollars,12/31/2004,2004,2003
19000_2005_SAPCE1-22_annual,SAPCE1-22,Total personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),2689,Millions of current dollars,12/31/2005,2005,2004
